rows,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,mcc,false_positive_rate,false_negative_rate,brier,logloss,ece,tn,fp,fn,tp,seed,dataset,model,condition_type,missing_groups
150178,0.8597930455859047,0.6552722826201006,0.99863100252738,0.3106532136539343,0.4738893608515316,0.9577990559538732,0.8812936316281822,0.5134867533478348,0.0001086484137331,0.6893467863460656,0.1376827966263502,0.9583103873837092,0.1500677371478785,119639,13,21043,9483,2027,source,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity
150178,0.9963110442275168,0.9938905369961276,0.9920218005121808,0.9898119635720368,0.9909156500065592,0.9997288652083728,0.9988786657341948,0.9886022319154404,0.0020308895797813,0.010188036427963,0.003173949457085,0.0164736983961379,0.0069368648337648,119409,243,311,30215,2027,source,full_method,pairwise_unseen,G1_Packet_Byte_Magnitude+G2_Temporal_Activity
150178,0.908415347121416,0.7748264412514696,0.9994639666468136,0.5497281006355238,0.7093160875813678,0.9914438351597016,0.9689978898079464,0.7019395492057775,7.521813258449503e-05,0.4502718993644762,0.0978805517818047,0.5829640074154112,0.1135666556557161,119643,9,13745,16781,2027,source,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags
150178,0.9968703804818282,0.9932410979873694,0.9974511751075804,0.9871257288868506,0.9922615911485776,0.9999502901707008,0.9997963464377702,0.990321278499208,0.0006435329121117,0.0128742711131494,0.0017656196812551,0.0089799326098774,0.0050737993000602,119575,77,393,30133,2027,source,full_method,pairwise_unseen,G1_Packet_Byte_Magnitude+G3_TCP_Control_Flags
150178,0.8348559709145148,0.6011295406551238,0.9129995671620256,0.2072986961934089,0.3378807699495421,0.8707612085092851,0.6630261027740195,0.3879379301373254,0.0050396148831611,0.7927013038065911,0.1404794148038531,0.4861929947837565,0.1364931997315217,119049,603,24198,6328,2027,source,ordinary_baseline,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context
150178,0.8808014489472492,0.7146603803654591,0.9536471433704636,0.4347113935661403,0.5971962827119102,0.9098925813422556,0.8457989961658507,0.5958627585814739,0.0053906328352221,0.5652886064338597,0.0723534629188578,0.2564657044343016,0.0655596313645043,119007,645,17256,13270,2027,source,full_method,pairwise_unseen,G1_Packet_Byte_Magnitude+G4_Rate_Header_Flow_Context
150178,0.9679979757354604,0.9256846709067426,0.98634747749792,0.854386424687152,0.915636848757197,0.9992058999533424,0.9967031453118644,0.8995343483884661,0.0030170828736669,0.145613575312848,0.0257743759564195,0.0816578063759631,0.0353272978521929,119291,361,4445,26081,2027,source,ordinary_baseline,pairwise_unseen,G2_Temporal_Activity+G3_TCP_Control_Flags
150178,0.9981089107592324,0.9963852867850388,0.997205050637906,0.9934809670444866,0.9953395254192786,0.9999258471660456,0.9996807975980192,0.9941560586296146,0.0007103934744091,0.0065190329555133,0.0014986833232339,0.0063690262867884,0.0009318195640821,119567,85,199,30327,2027,source,full_method,pairwise_unseen,G2_Temporal_Activity+G3_TCP_Control_Flags
150178,0.8809945531302854,0.8600430355677406,0.6678338373388508,0.8247395662713752,0.7380393996247655,0.9714486042369188,0.9062587264670025,0.6683170370555737,0.104653495135894,0.1752604337286248,0.0598908002735996,0.1826375349853374,0.0707229116053288,107130,12522,5350,25176,2027,source,ordinary_baseline,pairwise_unseen,G2_Temporal_Activity+G4_Rate_Header_Flow_Context
150178,0.9554328863082476,0.8926170695952986,0.9923970083880832,0.7867719321234358,0.8777020483490782,0.9952362808980656,0.9781760119502036,0.859472167194073,0.0015377929328385,0.2132280678765642,0.0282356384949385,0.086608521122022,0.0271126609179016,119468,184,6509,24017,2027,source,full_method,pairwise_unseen,G2_Temporal_Activity+G4_Rate_Header_Flow_Context
150178,0.8488793298618972,0.9010142349873752,0.5745227536590473,0.988861953744349,0.7267868106468273,0.9717799069090092,0.8589805784668739,0.6767501106218915,0.1868334837695985,0.0111380462556509,0.1038159405856539,0.4191239150060388,0.1245557131285723,97297,22355,340,30186,2027,source,ordinary_baseline,pairwise_unseen,G3_TCP_Control_Flags+G4_Rate_Header_Flow_Context
150178,0.9689967904753026,0.9272265407765904,0.9891838741396264,0.8568433466553103,0.918269905912091,0.9925514688013352,0.975467037888016,0.9027925463069372,0.0023902651021295,0.1431566533446897,0.0274180434583997,0.0971267023867184,0.0240553054822682,119366,286,4370,26156,2027,source,full_method,pairwise_unseen,G3_TCP_Control_Flags+G4_Rate_Header_Flow_Context
999143,0.8689066530016224,0.61363650165075,0.9891608661033056,0.2277813923227065,0.3702927361624591,0.8171454363319877,0.6568180237211253,0.4403492124696767,0.0005083890212065,0.7722186076772934,0.1332091209556191,1.123411130286243,0.142948550170819,829651,422,130559,38511,2027,target,ordinary_baseline,complete,
999143,0.8534283881286262,0.567557177727634,0.9880911287538832,0.1354468563316969,0.2382364262455395,0.8150995274536691,0.7011922231337255,0.336555045926445,0.0003325008764289,0.864553143668303,0.1260350069418623,1.0474075431786742,0.1364854589366546,829797,276,146170,22900,2027,target,full_method,complete,
